user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version
109172,2023-12-30,59,iOS,"PaymentMethods,OrderTracking,WishList,ColorPicker,CategoryBrowse,OrderTracking,Promotions,Search,WishList,Reviews,CategoryBrowse,PaymentMethods,Reviews,Notifications",1,29,1,0,0,0,,Senior Browser,North America,Referral,2.1.1
109173,2023-11-16,64,Android,"Account,PaymentMethods,Search,CategoryBrowse,ReturnPolicy,AddressBook,Search,OrderTracking,CategoryBrowse",5,25,0,1,0,0,,Senior Browser,North America,Referral,2.4.1
109174,2023-10-04,65,iOS,"Checkout,ShoppingCart,AddressBook,WishList,Promotions,Notifications,ColorPicker",4,14,1,0,0,1,2023-10-04 16:00:00,Senior Buyer,North America,Social Media,2.4.8
109175,2023-08-22,65,iOS,"SizeGuide,OrderTracking,Account,ProductDetail,ProductDetail,Account,CustomerService,SizeGuide,SizeGuide,Search",1,6,1,0,1,1,2023-08-22 10:00:00,Senior Buyer,Asia Pacific,Paid Search,1.2.5
109176,2023-10-24,55,iOS,"ShoppingCart,ColorPicker,CustomerService,Checkout,DeliveryOptions,CategoryBrowse,Reviews,CustomerService",4,40,0,0,1,0,,Senior Browser,North America,Email,1.1.2
109177,2023-04-11,20,Android,"ColorPicker,PaymentMethods,ReturnPolicy,WishList",6,6,0,0,0,0,,Young Browser,Asia Pacific,Paid Search,1.4.8
109178,2023-12-02,35,iOS,"ProductDetail,Checkout,CategoryBrowse,Checkout,Checkout,Search,DeliveryOptions,ShoppingCart,Search,Promotions,StoreLocator,ReturnPolicy,CustomerService,ProductList",3,34,0,0,1,0,,Adult Browser,North America,Email,2.1.1
109179,2023-09-30,22,iOS,"ProductDetail,Reviews,Promotions,Checkout,ProductDetail,CategoryBrowse,PaymentMethods,PaymentMethods",3,26,1,0,1,0,,Young Browser,Europe,Email,1.3.3
109180,2023-08-29,34,iOS,"StoreLocator,Notifications,ReturnPolicy",8,46,1,0,1,1,2023-08-29 02:00:00,Adult Power User,North America,Paid Search,1.4.7
109181,2023-07-29,62,iOS,"PaymentMethods,Notifications,Promotions,PaymentMethods,ColorPicker,Account,AddressBook,WishList,StoreLocator,OrderTracking,Checkout,SizeGuide,CustomerService,OrderTracking",8,33,1,0,0,1,2023-07-29 00:00:00,Senior Power User,North America,Paid Search,2.3.8
109182,2023-12-16,30,Android,"DeliveryOptions,Promotions,ColorPicker,CategoryBrowse,ColorPicker",1,15,1,0,0,0,,Adult Browser,North America,Referral,1.4.5
109183,2023-01-04,35,iOS,"Notifications,ProductList,ProductList",9,5,1,1,0,1,2023-01-04 04:00:00,Adult Power User,Asia Pacific,Referral,2.0.9
109184,2023-11-28,58,Android,"CustomerService,Reviews,OrderTracking,Account,ReturnPolicy,ShoppingCart,WishList,CustomerService,WishList,AddressBook,WishList,DeliveryOptions,Checkout",8,47,1,0,1,0,,Senior Browser,North America,Social Media,2.4.9
109185,2023-04-28,24,Android,"ColorPicker,ReturnPolicy,Account,CustomerService,OrderTracking,Notifications,StoreLocator,CategoryBrowse,ProductList,PaymentMethods,DeliveryOptions,CustomerService,StoreLocator,Checkout",2,20,0,1,1,1,2023-04-28 10:00:00,Young Buyer,Latin America,Organic Search,2.0.9
109186,2023-02-11,57,iOS,"ShoppingCart,DeliveryOptions,StoreLocator",4,12,1,1,1,1,2023-02-17 00:00:00,Senior Buyer,North America,Referral,1.0.8
109187,2023-01-27,33,iOS,"WishList,PaymentMethods,AddressBook,ShoppingCart,WishList,Account,ShoppingCart,Account,Account,DeliveryOptions,ProductDetail,Notifications,Account",8,33,1,0,1,0,,Adult Browser,Asia Pacific,Social Media,2.4.6
109188,2023-01-15,20,Android,"WishList,PaymentMethods,ProductDetail,ProductList,ShoppingCart,Notifications,PaymentMethods,CustomerService",5,25,1,0,0,1,2023-01-15 18:00:00,Young Buyer,Europe,Social Media,2.3.1
109189,2023-05-05,47,Android,"WishList,SizeGuide,Account,ProductList,ProductList,ProductDetail,PaymentMethods,Checkout,CategoryBrowse,DeliveryOptions,ReturnPolicy",6,33,0,0,1,0,,Senior Browser,Asia Pacific,Email,2.4.3
109190,2023-01-16,46,iOS,"CustomerService,ProductList,Promotions,ReturnPolicy,Checkout,AddressBook,Promotions,Checkout",5,20,1,0,0,1,2023-01-16 17:00:00,Senior Buyer,Latin America,Paid Search,2.3.2
109191,2023-05-16,24,iOS,"Promotions,Promotions,Notifications,OrderTracking,Search,Reviews,OrderTracking,ColorPicker,WishList,CustomerService,CategoryBrowse",3,8,1,1,0,0,,Young Browser,Europe,Organic Search,2.1.2
109192,2023-10-06,56,Android,"OrderTracking,CategoryBrowse,DeliveryOptions,ShoppingCart,Search,Checkout,CategoryBrowse,Search,PaymentMethods,SizeGuide,CustomerService,Reviews,ReturnPolicy",3,47,1,1,1,1,2023-10-06 16:00:00,Senior Buyer,Europe,Referral,2.3.1
109193,2023-06-10,67,iOS,"ProductList,AddressBook,DeliveryOptions,ColorPicker,ReturnPolicy,ColorPicker,CustomerService,Search,SizeGuide,Checkout,ColorPicker,DeliveryOptions,Search,AddressBook",3,15,1,0,0,0,,Senior Browser,North America,Paid Search,1.4.9
109194,2023-10-15,19,Android,"Account,SizeGuide,ReturnPolicy,ProductDetail,ColorPicker,Account,ProductList,ProductList,ReturnPolicy,OrderTracking,AddressBook,Search",3,41,1,0,1,0,,Young Browser,Middle East,Paid Search,2.0.1
109195,2023-01-21,25,iOS,"ShoppingCart,ColorPicker,AddressBook,Search,PaymentMethods,ProductList,CategoryBrowse,Account,PaymentMethods,CustomerService,Notifications",9,33,1,0,0,1,2023-01-21 08:00:00,Adult Power User,North America,Paid Search,1.4.3
109196,2023-03-05,65,iOS,"DeliveryOptions,ShoppingCart,ColorPicker,Promotions,Reviews,DeliveryOptions,AddressBook",1,21,0,0,0,0,,Senior Browser,North America,Paid Search,2.4.4
109197,2023-03-01,23,Android,"ProductDetail,ReturnPolicy,Promotions,Reviews,OrderTracking,CategoryBrowse,ShoppingCart,ProductList,Checkout,OrderTracking,AddressBook",5,6,0,0,1,1,2023-03-03 00:00:00,Young Buyer,Europe,Email,1.3.6
109198,2023-06-11,36,Android,"ShoppingCart,DeliveryOptions,Promotions,Account,Reviews,ReturnPolicy,Checkout,Notifications,Promotions,DeliveryOptions",2,7,0,1,0,0,,Adult Browser,Europe,Referral,2.2.7
109199,2023-11-26,36,Android,"WishList,Search,ProductDetail,DeliveryOptions,ColorPicker,Reviews",3,7,1,0,0,0,,Adult Browser,North America,Referral,1.2.6
109200,2023-10-30,21,Android,"Reviews,ProductList,StoreLocator,Search,SizeGuide,ColorPicker,OrderTracking,ProductList,CategoryBrowse,PaymentMethods,CustomerService",2,42,1,0,0,0,,Young Browser,Latin America,Referral,2.1.8
109201,2023-09-24,41,iOS,"ShoppingCart,Checkout,ProductList,Account,ColorPicker,PaymentMethods,PaymentMethods,ShoppingCart,Search,Search,SizeGuide,Reviews,AddressBook,CustomerService",8,11,1,0,0,1,2023-09-24 11:00:00,Adult Power User,Latin America,Organic Search,2.1.7
109202,2023-09-14,47,Android,"Promotions,StoreLocator,ProductList,Account,ShoppingCart,StoreLocator,ColorPicker,AddressBook,ProductList,StoreLocator,CategoryBrowse,ProductDetail,ColorPicker,ColorPicker",4,36,0,0,0,0,,Senior Browser,Europe,Organic Search,2.4.7
109203,2023-10-18,34,iOS,"StoreLocator,OrderTracking,Checkout,Promotions,AddressBook,Search,ProductDetail,SizeGuide,AddressBook,SizeGuide",9,46,0,0,0,1,2023-10-18 03:00:00,Adult Power User,Europe,Social Media,2.2.1
109204,2023-11-27,29,iOS,"Search,ReturnPolicy,CategoryBrowse,AddressBook",4,27,0,0,1,1,2023-12-02 00:00:00,Adult Buyer,Middle East,Organic Search,2.2.1
109205,2023-05-25,65,iOS,"Promotions,Account,Search,ShoppingCart,DeliveryOptions,Checkout,Account,ShoppingCart",7,37,1,0,0,1,2023-05-25 20:00:00,Senior Buyer,North America,Social Media,2.3.0
109206,2023-02-09,26,Android,"SizeGuide,OrderTracking,WishList,Reviews,ColorPicker,SizeGuide,AddressBook,PaymentMethods",5,7,1,1,0,1,2023-02-11 00:00:00,Adult Buyer,Europe,Social Media,2.1.9
109207,2023-09-13,26,iOS,"StoreLocator,StoreLocator,ShoppingCart,StoreLocator,Reviews,DeliveryOptions,Reviews,Checkout,Promotions,Account,SizeGuide,Promotions,Checkout",6,41,1,0,0,0,,Adult Browser,Middle East,Organic Search,2.3.3
109208,2023-08-25,57,iOS,"Notifications,StoreLocator,ProductList",2,27,0,0,0,1,2023-08-25 14:00:00,Senior Buyer,Latin America,Paid Search,1.1.3
109209,2023-07-01,67,Android,"ProductList,ShoppingCart,Search,Promotions,ProductDetail,CustomerService,ProductList,CustomerService,PaymentMethods",3,37,0,0,0,0,,Senior Browser,Europe,Paid Search,2.3.0
109210,2023-12-09,19,iOS,"Checkout,PaymentMethods,Search,SizeGuide,AddressBook,CustomerService",5,8,1,0,0,1,2023-12-09 07:00:00,Young Buyer,North America,Email,2.3.8
109211,2023-04-04,43,iOS,"ProductDetail,WishList,AddressBook,Notifications,DeliveryOptions,ProductDetail,ProductDetail,Checkout,PaymentMethods,AddressBook,Checkout,DeliveryOptions",9,8,0,0,1,1,2023-04-04 00:00:00,Adult Power User,North America,Organic Search,2.3.6
109212,2023-07-14,26,iOS,"CustomerService,PaymentMethods,ColorPicker,ReturnPolicy,CustomerService,Reviews,ReturnPolicy,WishList,StoreLocator,ShoppingCart,PaymentMethods,ProductList,SizeGuide,OrderTracking",2,43,1,0,0,1,2023-07-14 00:00:00,Adult Buyer,North America,Social Media,2.2.8
109213,2023-09-18,57,Android,"CategoryBrowse,ReturnPolicy,CustomerService",1,42,0,0,0,1,2023-09-18 15:00:00,Senior Buyer,Europe,Paid Search,2.1.1
109214,2023-02-10,33,Android,"Reviews,ShoppingCart,StoreLocator,CategoryBrowse,ColorPicker",1,45,1,0,0,1,2023-02-10 08:00:00,Adult Buyer,Europe,Paid Search,2.0.7
109215,2023-05-10,38,iOS,"Reviews,ProductList,ShoppingCart,SizeGuide,DeliveryOptions,StoreLocator,Notifications",1,8,1,0,1,1,2023-05-10 20:00:00,Adult Buyer,Europe,Social Media,2.3.4
109216,2023-04-12,58,iOS,"AddressBook,AddressBook,CustomerService,ProductDetail,DeliveryOptions,WishList,Reviews,PaymentMethods,ReturnPolicy,ProductDetail,Account,Checkout",1,33,1,0,0,0,,Senior Browser,Asia Pacific,Organic Search,2.0.1
109217,2023-12-12,61,Android,"Checkout,ProductList,PaymentMethods,Reviews,Promotions,Search,AddressBook,Search,ReturnPolicy,SizeGuide,Search,AddressBook,Checkout",2,31,1,0,0,0,,Senior Browser,Europe,Social Media,2.1.1
109218,2023-02-16,20,Android,"CustomerService,Account,ProductDetail",4,42,0,0,0,0,,Young Browser,Asia Pacific,Organic Search,1.3.3
109219,2023-08-16,29,iOS,"OrderTracking,Notifications,Account,ShoppingCart,StoreLocator,DeliveryOptions,ColorPicker",3,20,0,0,0,0,,Adult Browser,Latin America,Paid Search,2.4.6
109220,2023-07-01,22,iOS,"PaymentMethods,ReturnPolicy,ColorPicker,WishList,ReturnPolicy,WishList,WishList,Account,ProductList,Reviews,Account",6,11,1,0,0,0,,Young Browser,Europe,Organic Search,2.0.9
109221,2023-02-05,65,iOS,"SizeGuide,AddressBook,Search,StoreLocator,PaymentMethods,DeliveryOptions,ProductList,Search,ReturnPolicy,OrderTracking,Checkout,OrderTracking,StoreLocator",8,41,0,0,0,0,,Senior Browser,North America,Organic Search,2.4.6
109222,2023-07-30,63,iOS,"OrderTracking,CategoryBrowse,DeliveryOptions,ProductList,CategoryBrowse,ReturnPolicy,DeliveryOptions,StoreLocator",7,46,1,1,0,1,2023-07-30 09:00:00,Senior Buyer,North America,Organic Search,2.4.8
109223,2023-09-01,66,iOS,"ReturnPolicy,Checkout,PaymentMethods,Reviews",3,22,1,0,0,1,2023-09-01 11:00:00,Senior Buyer,North America,Paid Search,1.1.7
109224,2023-08-24,37,Android,"Promotions,Reviews,CategoryBrowse,Promotions,ProductDetail,Account,Account,SizeGuide,Account,SizeGuide,Checkout,StoreLocator,AddressBook,Checkout",8,29,1,0,1,1,2023-08-24 17:00:00,Adult Power User,Asia Pacific,Referral,1.3.1
109225,2023-12-07,65,Android,"Checkout,PaymentMethods,OrderTracking,PaymentMethods,ProductDetail,Checkout,CategoryBrowse,ProductList,OrderTracking,SizeGuide,DeliveryOptions,ProductDetail,ReturnPolicy,Account",8,30,0,0,0,0,,Senior Browser,Latin America,Paid Search,1.0.7
109226,2023-01-24,32,Android,"WishList,ReturnPolicy,Checkout,ProductDetail,Search,Reviews,AddressBook,StoreLocator",7,40,1,0,1,1,2023-01-24 05:00:00,Adult Buyer,North America,Organic Search,2.1.2
109227,2023-04-06,47,Android,"ProductDetail,ColorPicker,AddressBook,PaymentMethods,SizeGuide,Notifications,Reviews,StoreLocator,CategoryBrowse,SizeGuide",8,33,1,0,1,1,2023-04-06 06:00:00,Senior Power User,Latin America,Paid Search,1.0.6
109228,2023-08-22,46,Android,"StoreLocator,ProductList,ColorPicker,DeliveryOptions,PaymentMethods,ShoppingCart,Reviews,ProductList,CategoryBrowse,CustomerService,DeliveryOptions",8,9,0,0,0,0,,Senior Browser,North America,Social Media,2.3.4
109229,2023-06-06,22,iOS,"Promotions,CustomerService,ColorPicker,SizeGuide,CustomerService,Reviews,ProductList,CustomerService,StoreLocator,OrderTracking,ReturnPolicy",9,44,1,1,0,1,2023-06-13 00:00:00,Young Power User,North America,Organic Search,2.3.5
109230,2023-06-01,19,iOS,"Promotions,AddressBook,DeliveryOptions,OrderTracking,Promotions,Search",8,41,1,0,0,0,,Young Browser,Europe,Referral,1.2.6
109231,2023-11-14,63,Android,"ShoppingCart,PaymentMethods,ColorPicker,Notifications",3,35,1,1,0,0,,Senior Browser,Europe,Email,2.1.8
109232,2023-04-15,69,Android,"PaymentMethods,Notifications,Checkout,CategoryBrowse,ShoppingCart,StoreLocator,Promotions,Promotions,Checkout,ProductDetail,Notifications",2,14,0,0,0,1,2023-04-15 15:00:00,Senior Buyer,North America,Paid Search,1.0.8
109233,2023-12-15,52,iOS,"ShoppingCart,CustomerService,StoreLocator,Reviews,Notifications,ShoppingCart,WishList,Account,Account,ProductList,Notifications,StoreLocator,Search",7,35,0,0,0,1,2023-12-15 08:00:00,Senior Buyer,North America,Email,2.3.6
109234,2023-08-14,29,Android,"DeliveryOptions,AddressBook,OrderTracking,Checkout,CustomerService,WishList,AddressBook",9,9,1,0,0,0,,Adult Browser,Middle East,Organic Search,2.2.0
109235,2023-12-23,68,Android,"ProductDetail,ProductList,Checkout,DeliveryOptions,ShoppingCart,ColorPicker,ProductList,ProductDetail",6,26,1,0,0,1,2023-12-23 07:00:00,Senior Buyer,Middle East,Organic Search,2.4.1
109236,2023-08-09,69,Android,"ReturnPolicy,PaymentMethods,Reviews,SizeGuide,AddressBook,Search,ShoppingCart,PaymentMethods,CustomerService",5,23,1,1,0,0,,Senior Browser,Europe,Email,2.4.7
109237,2023-12-26,29,iOS,"CategoryBrowse,ProductDetail,SizeGuide,PaymentMethods,ProductList",9,11,1,0,1,1,2023-12-26 14:00:00,Adult Power User,Europe,Paid Search,2.1.8
109238,2023-07-31,58,iOS,"PaymentMethods,ProductDetail,Promotions,OrderTracking,DeliveryOptions",6,20,0,0,1,1,2023-08-07 00:00:00,Senior Buyer,Europe,Paid Search,2.1.1
109239,2023-01-06,45,iOS,"DeliveryOptions,PaymentMethods,Notifications",8,45,1,1,1,1,2023-01-06 18:00:00,Senior Power User,Asia Pacific,Paid Search,2.3.4
109240,2023-09-07,62,Android,"WishList,Reviews,Search,WishList,SizeGuide",4,14,1,0,0,1,2023-09-07 05:00:00,Senior Buyer,Europe,Email,1.0.0
109241,2023-05-08,68,Android,"WishList,CustomerService,ProductList",2,33,1,0,0,0,,Senior Browser,North America,Email,1.0.8
109242,2023-04-19,31,iOS,"ProductDetail,ProductDetail,Search,AddressBook,WishList,CustomerService,DeliveryOptions,ProductDetail,CustomerService,PaymentMethods,ColorPicker,ProductList",6,38,1,0,1,1,2023-04-19 14:00:00,Adult Buyer,North America,Organic Search,2.4.2
109243,2023-11-23,25,iOS,"CustomerService,CustomerService,ShoppingCart,StoreLocator,ColorPicker,Promotions,ProductList",7,27,1,1,1,1,2023-11-23 06:00:00,Adult Buyer,North America,Social Media,2.4.4
109244,2023-11-04,35,Android,"Checkout,SizeGuide,StoreLocator,OrderTracking",8,5,1,0,1,0,,Adult Browser,Europe,Paid Search,1.2.4
109245,2023-07-23,38,Android,"Notifications,Account,Account,ProductList,ReturnPolicy,ColorPicker,Account,Search,Notifications,Promotions",3,8,1,0,1,0,,Adult Browser,Asia Pacific,Social Media,2.2.7
109246,2023-05-08,20,iOS,"StoreLocator,WishList,ReturnPolicy,AddressBook,Account",7,19,1,1,0,1,2023-05-08 13:00:00,Young Buyer,Latin America,Paid Search,1.4.3
109247,2023-10-08,64,iOS,"Search,OrderTracking,Notifications,AddressBook,PaymentMethods,ReturnPolicy,AddressBook,Checkout",1,23,1,1,0,1,2023-10-08 11:00:00,Senior Buyer,Europe,Organic Search,2.3.6
109248,2023-02-16,25,Android,"AddressBook,PaymentMethods,AddressBook,Account",9,25,1,0,0,1,2023-02-16 12:00:00,Adult Power User,Asia Pacific,Social Media,2.0.4
109249,2023-04-29,55,iOS,"WishList,Notifications,Checkout,AddressBook,Checkout,CategoryBrowse,WishList,Search,ProductList,Promotions",1,30,1,0,1,1,2023-04-29 21:00:00,Senior Buyer,North America,Organic Search,2.1.5
109250,2023-03-12,36,iOS,"ReturnPolicy,ProductList,CategoryBrowse,WishList,StoreLocator,StoreLocator,SizeGuide,AddressBook,StoreLocator,Search,Search,ReturnPolicy,SizeGuide",8,39,0,0,1,1,2023-03-12 11:00:00,Adult Power User,North America,Social Media,2.4.5
109251,2023-08-14,53,iOS,"ProductDetail,Reviews,Checkout,ShoppingCart,Search,CategoryBrowse,ProductList",8,46,1,0,0,0,,Senior Browser,Europe,Paid Search,1.2.4
109252,2023-03-17,31,Android,"Notifications,Account,ReturnPolicy,PaymentMethods,Account,ColorPicker,CategoryBrowse,Promotions,Checkout,CategoryBrowse,Checkout,OrderTracking",6,42,1,0,1,1,2023-03-17 01:00:00,Adult Buyer,Latin America,Email,1.1.2
109253,2023-09-29,35,Android,"WishList,PaymentMethods,Notifications,SizeGuide,WishList,Account,Promotions,ColorPicker,ReturnPolicy,ProductList,Checkout,CustomerService,ColorPicker,WishList",3,28,1,0,0,1,2023-10-01 00:00:00,Adult Buyer,Asia Pacific,Paid Search,2.0.2
109254,2023-08-12,68,Android,"DeliveryOptions,ColorPicker,Reviews,Checkout,SizeGuide,ColorPicker,AddressBook,Promotions,Search,Notifications,ProductList,Reviews,ShoppingCart,Promotions",5,31,1,0,0,0,,Senior Browser,Latin America,Email,2.2.7
109255,2023-10-25,59,Android,"AddressBook,Notifications,Promotions,CategoryBrowse,PaymentMethods,PaymentMethods,PaymentMethods,CategoryBrowse,CategoryBrowse,Search,SizeGuide,Reviews,PaymentMethods,SizeGuide",7,22,1,0,1,0,,Senior Browser,Latin America,Referral,2.2.5
109256,2023-10-19,29,iOS,"Notifications,ProductDetail,ShoppingCart",8,33,1,0,0,0,,Adult Browser,Asia Pacific,Organic Search,2.4.5
109257,2023-07-19,45,iOS,"OrderTracking,PaymentMethods,CategoryBrowse,Promotions,StoreLocator,ProductDetail,ProductDetail",1,15,1,0,1,1,2023-07-19 04:00:00,Senior Buyer,North America,Paid Search,2.3.6
109258,2023-05-20,33,Android,"CategoryBrowse,CustomerService,StoreLocator,Checkout,ProductDetail",8,40,0,0,1,0,,Adult Browser,North America,Social Media,2.3.1
109259,2023-04-16,52,iOS,"StoreLocator,CategoryBrowse,CustomerService,DeliveryOptions,Checkout,ProductList,SizeGuide,SizeGuide,CategoryBrowse,WishList",1,39,1,1,0,0,,Senior Browser,Asia Pacific,Organic Search,2.3.2
109260,2023-01-02,52,iOS,"PaymentMethods,StoreLocator,SizeGuide,OrderTracking,SizeGuide,CategoryBrowse",9,13,1,0,1,0,,Senior Browser,Middle East,Social Media,1.0.5
109261,2023-09-08,63,Android,"SizeGuide,CustomerService,SizeGuide,WishList,StoreLocator,Search,ShoppingCart,ProductDetail,Promotions,Search,PaymentMethods,ReturnPolicy,StoreLocator,SizeGuide",5,35,0,0,0,0,,Senior Browser,Europe,Organic Search,2.0.6
109262,2023-01-26,53,Android,"Account,ProductList,ProductDetail,Checkout,Promotions,Promotions,ProductList",2,45,1,0,0,1,2023-01-26 11:00:00,Senior Buyer,Latin America,Paid Search,1.2.3
109263,2023-06-21,46,iOS,"ProductDetail,Promotions,Search,Account,Notifications,ReturnPolicy",8,11,1,0,0,1,2023-06-21 01:00:00,Senior Power User,Middle East,Organic Search,2.2.8
109264,2023-01-06,44,iOS,"StoreLocator,CustomerService,Reviews",4,27,1,0,0,0,,Adult Browser,Europe,Organic Search,2.3.6
109265,2023-08-24,49,Android,"Search,SizeGuide,ReturnPolicy,ProductDetail",7,17,1,1,0,1,2023-08-24 08:00:00,Senior Buyer,North America,Paid Search,2.2.2
109266,2023-02-12,43,Android,"StoreLocator,Search,Checkout,Checkout,CustomerService,WishList,Reviews,ReturnPolicy,Reviews,CategoryBrowse,Account,Reviews,WishList,CategoryBrowse",1,10,0,0,1,0,,Adult Browser,Europe,Organic Search,2.4.2
109267,2023-12-27,42,iOS,"ProductList,ShoppingCart,OrderTracking,PaymentMethods,WishList,Account,Search,ProductList,ReturnPolicy,ShoppingCart,DeliveryOptions",3,15,1,1,0,1,2023-12-27 08:00:00,Adult Buyer,North America,Paid Search,1.4.4
109268,2023-12-04,68,iOS,"Search,ColorPicker,Search,CategoryBrowse,Account,Search,Reviews,SizeGuide,AddressBook,Checkout,SizeGuide,PaymentMethods,ReturnPolicy,CategoryBrowse",3,13,0,0,1,0,,Senior Browser,North America,Email,2.3.0
109269,2023-08-27,58,Android,"Promotions,Account,OrderTracking,Reviews,CustomerService,Notifications",9,16,1,0,0,0,,Senior Browser,North America,Paid Search,2.1.3
109270,2023-06-07,62,Android,"ProductDetail,Account,StoreLocator,ColorPicker,WishList,Promotions,Account,ReturnPolicy",3,22,1,0,0,0,,Senior Browser,Latin America,Social Media,2.1.4
109271,2023-04-06,62,Android,"Promotions,CategoryBrowse,Reviews,Checkout",9,41,0,0,1,1,2023-04-06 13:00:00,Senior Power User,Asia Pacific,Organic Search,1.4.9
109272,2023-02-21,56,Android,"Search,WishList,ProductDetail,ProductList,Reviews,Notifications,WishList,Reviews",9,33,1,0,0,0,,Senior Browser,North America,Social Media,1.0.7
109273,2023-05-28,35,Android,"Promotions,CategoryBrowse,Notifications,Notifications,AddressBook",8,14,0,0,1,1,2023-05-28 16:00:00,Adult Power User,Asia Pacific,Organic Search,2.3.9
109274,2023-08-11,27,Android,"PaymentMethods,ShoppingCart,Reviews,Search,DeliveryOptions",3,16,1,0,1,0,,Adult Browser,Europe,Organic Search,1.3.2
109275,2023-06-13,26,iOS,"ShoppingCart,StoreLocator,Promotions,Promotions,DeliveryOptions,ProductDetail,ProductDetail,PaymentMethods,CategoryBrowse,AddressBook,DeliveryOptions",1,14,0,1,0,1,2023-06-13 07:00:00,Adult Buyer,Middle East,Organic Search,2.4.3
109276,2023-12-12,25,iOS,"WishList,PaymentMethods,CategoryBrowse,Reviews,OrderTracking,WishList,AddressBook,ProductList,DeliveryOptions,WishList,CategoryBrowse,DeliveryOptions",9,44,1,0,0,0,,Adult Browser,North America,Organic Search,1.4.1
109277,2023-05-14,37,Android,"CustomerService,DeliveryOptions,WishList,Account,SizeGuide",1,7,1,0,1,1,2023-05-14 20:00:00,Adult Buyer,North America,Email,2.0.1
109278,2023-11-02,37,iOS,"ProductDetail,CustomerService,PaymentMethods,DeliveryOptions,AddressBook,OrderTracking,ShoppingCart",7,23,0,1,0,1,2023-11-02 00:00:00,Adult Buyer,North America,Email,2.3.4
109279,2023-08-30,47,Android,"AddressBook,Checkout,ReturnPolicy,Promotions,ProductList,ReturnPolicy,CategoryBrowse,StoreLocator,CustomerService,ColorPicker,Promotions,ShoppingCart,Account,AddressBook",9,19,1,0,1,0,,Senior Browser,Europe,Organic Search,1.1.1
109280,2023-07-30,31,Android,"Search,Account,PaymentMethods,Reviews,Notifications,Checkout,SizeGuide,StoreLocator",1,31,0,0,0,1,2023-07-30 07:00:00,Adult Buyer,Latin America,Organic Search,2.1.3
109281,2023-11-13,40,iOS,"PaymentMethods,ShoppingCart,DeliveryOptions,Notifications,Account,Search,ProductList,DeliveryOptions",8,15,1,1,0,1,2023-11-13 08:00:00,Adult Power User,Latin America,Email,2.3.5
109282,2023-03-18,31,Android,"Reviews,Reviews,ReturnPolicy,Checkout,SizeGuide",4,18,0,0,0,1,2023-03-18 01:00:00,Adult Buyer,Asia Pacific,Email,2.2.6
109283,2023-01-13,65,iOS,"Reviews,OrderTracking,Search,CustomerService,Notifications,Checkout,AddressBook,Search,Notifications",1,42,1,0,0,0,,Senior Browser,Europe,Organic Search,2.2.9
109284,2023-08-24,68,Android,"Reviews,Reviews,StoreLocator,Checkout,Account,SizeGuide",2,16,1,0,1,1,2023-08-26 00:00:00,Senior Buyer,Middle East,Social Media,2.3.3
109285,2023-07-10,18,Android,"SizeGuide,Reviews,ProductDetail,Notifications,WishList,AddressBook,Reviews,CustomerService,WishList,WishList,Notifications,PaymentMethods,Account",2,44,1,1,1,1,2023-07-11 00:00:00,Young Buyer,Asia Pacific,Email,2.0.7
109286,2023-03-17,56,Android,"DeliveryOptions,ShoppingCart,WishList,ProductDetail,ReturnPolicy,ReturnPolicy,ShoppingCart",2,8,0,0,1,1,2023-03-17 16:00:00,Senior Buyer,North America,Email,2.3.2
109287,2023-05-15,60,iOS,"Account,AddressBook,WishList,ProductDetail,PaymentMethods",6,42,0,0,0,1,2023-05-15 11:00:00,Senior Buyer,North America,Email,1.4.6
109288,2023-03-31,21,Android,"ReturnPolicy,Checkout,Notifications,Account",7,39,1,0,1,1,2023-03-31 08:00:00,Young Buyer,Europe,Organic Search,1.2.3
109289,2023-03-27,61,Android,"ColorPicker,SizeGuide,CategoryBrowse,Reviews,ColorPicker,CategoryBrowse",5,34,1,0,0,0,,Senior Browser,Asia Pacific,Email,2.1.0
109290,2023-12-18,63,iOS,"Search,ColorPicker,ProductDetail,StoreLocator,CategoryBrowse,OrderTracking,CustomerService,Reviews,ProductList,Promotions",4,23,1,0,0,0,,Senior Browser,Asia Pacific,Social Media,2.4.1
109291,2023-10-01,34,Android,"Search,Account,Account,ProductList,AddressBook",4,22,1,0,1,1,2023-10-01 01:00:00,Adult Buyer,North America,Organic Search,2.0.5
109292,2023-10-19,33,iOS,"Account,OrderTracking,PaymentMethods,WishList,Promotions,Search,DeliveryOptions,ProductDetail,Reviews",5,7,1,1,0,1,2023-10-19 04:00:00,Adult Buyer,North America,Organic Search,1.3.9
109293,2023-11-25,29,Android,"Checkout,Reviews,PaymentMethods,Reviews,Promotions,CategoryBrowse,ShoppingCart,ShoppingCart",1,25,1,0,1,0,,Adult Browser,Asia Pacific,Social Media,2.3.6
109294,2023-01-21,42,Android,"Notifications,Checkout,CategoryBrowse,AddressBook,DeliveryOptions,CustomerService,ReturnPolicy",5,6,0,1,1,1,2023-01-24 00:00:00,Adult Buyer,North America,Organic Search,2.3.7
